ID,id_student,code_module,code_presentation
1061,577275,GGG,2014B
1062,440818,FFF,2014J
1063,2449819,FFF,2013J
1064,657071,DDD,2014J
1065,611852,CCC,2014J
1066,237913,BBB,2014J
1067,620550,BBB,2014J
1068,546941,BBB,2013J
1069,407404,CCC,2014J
1070,614907,FFF,2014B
1071,685877,GGG,2014J
1072,594901,GGG,2013J
1073,529486,FFF,2013B
1074,648841,DDD,2014J
1075,690525,EEE,2014J
1076,526819,FFF,2014J
1077,575124,BBB,2013J
1078,2670570,GGG,2013J
1079,602502,FFF,2014J
1080,577170,BBB,2014B
1081,587195,CCC,2014J
1082,545001,BBB,2013B
1083,602511,FFF,2013J
1084,622130,FFF,2014B
1085,558622,BBB,2013B
1086,2585937,BBB,2013J
1087,604358,BBB,2014J
1088,477099,DDD,2014J
1089,633949,BBB,2014J
1090,630219,GGG,2014B
1091,538611,DDD,2013B
1092,267871,DDD,2013J
1093,622425,CCC,2014J
1094,392733,BBB,2014B
1095,509536,FFF,2014J
1096,76579,EEE,2014J
1097,141497,DDD,2014B
1098,640443,CCC,2014J
1099,417096,GGG,2014B
1100,623392,BBB,2014B
1101,569049,CCC,2014J
1102,593443,BBB,2013J
1103,594456,BBB,2013J
1104,686913,EEE,2014J
1105,382160,FFF,2013B
1106,654945,GGG,2014J
1107,606497,GGG,2013J
1108,586282,FFF,2014J
1109,553943,EEE,2013J
1110,413180,FFF,2014J
1111,582879,DDD,2013J
1112,555765,DDD,2013B
1113,579017,DDD,2014J
1114,2154361,DDD,2013B
1115,675807,BBB,2014J
1116,698237,FFF,2014J
1117,589634,CCC,2014J
1118,609229,CCC,2014B
1119,643514,CCC,2014J
1120,608041,BBB,2013J
1121,650160,FFF,2014J
1122,649891,FFF,2014J
1123,2396643,DDD,2014J
1124,527164,BBB,2013B
1125,611177,GGG,2013J
1126,965763,EEE,2013J
1127,611012,BBB,2013J
1128,445921,CCC,2014J
1129,536442,BBB,2013B
1130,560410,FFF,2013B
1131,525694,FFF,2013J
1132,277809,CCC,2014B
1133,597968,DDD,2013J
1134,631513,DDD,2014B
1135,542550,FFF,2013J
1136,534018,FFF,2014J
1137,527742,BBB,2014J
1138,384636,BBB,2014B
1139,649909,GGG,2014J
1140,2181700,GGG,2013J
1141,575376,DDD,2013J
1142,693111,CCC,2014J
1143,680798,BBB,2014J
1144,556840,BBB,2013B
1145,152910,BBB,2013B
1146,330594,AAA,2014J
1147,554551,BBB,2013B
1148,627366,FFF,2014B
1149,2078479,BBB,2013J
1150,470869,BBB,2013J
1151,548578,GGG,2014B
1152,634216,EEE,2014B
1153,602228,DDD,2014B
1154,680212,FFF,2014J
1155,600259,BBB,2014B
1156,426094,DDD,2013B
1157,370735,FFF,2014J
1158,113698,EEE,2013J
1159,618744,CCC,2014B
1160,622974,BBB,2014B
1161,526073,CCC,2014B
1162,579279,BBB,2013J
1163,105527,BBB,2013J
1164,2670012,EEE,2013J
1165,140907,FFF,2013B
1166,241039,FFF,2013J
1167,627895,GGG,2014B
1168,2530985,CCC,2014B
1169,685619,CCC,2014J
1170,676852,DDD,2014J
1171,609811,BBB,2013J
1172,264845,CCC,2014J
1173,605939,GGG,2013J
1174,552719,BBB,2013B
1175,634094,DDD,2014B
1176,114558,DDD,2013J
1177,682107,BBB,2014J
1178,585457,GGG,2013J
1179,632597,FFF,2014J
1180,590753,DDD,2014J
1181,535682,CCC,2014B
1182,691177,FFF,2014J
1183,534203,DDD,2013B
1184,543481,DDD,2013J
1185,623829,DDD,2014B
1186,189035,BBB,2014B
1187,488242,BBB,2014J
1188,638018,CCC,2014J
1189,390958,BBB,2013J
1190,677085,CCC,2014J
1191,118983,AAA,2013J
1192,2138146,EEE,2013J
1193,647774,BBB,2014J
1194,563862,DDD,2013J
1195,486877,CCC,2014J
1196,543060,DDD,2013B
1197,637325,CCC,2014J
1198,675162,EEE,2014J
1199,631354,BBB,2014B
1200,559440,FFF,2013B
1201,610759,BBB,2014B
1202,2342045,FFF,2014J
1203,608111,FFF,2013J
1204,2479954,AAA,2013J
1205,2303083,BBB,2014B
1206,563157,BBB,2013B
1207,608221,GGG,2014B
1208,404727,BBB,2013B
1209,226827,BBB,2013B
1210,602312,DDD,2013J
1211,574955,FFF,2013J
1212,678194,CCC,2014J
1213,2218693,FFF,2013J
1214,591774,AAA,2013J
1215,597166,CCC,2014J
1216,647968,DDD,2014J
1217,523680,FFF,2013J
1218,652769,FFF,2014J
1219,335405,DDD,2013J
1220,642591,EEE,2014J
1221,586705,FFF,2013J
1222,571776,CCC,2014B
1223,540750,BBB,2013B
1224,521069,BBB,2013B
1225,692553,BBB,2014J
1226,133185,FFF,2013J
1227,499067,BBB,2013B
1228,687653,GGG,2014J
1229,631765,FFF,2014B
1230,612656,BBB,2013J
1231,1850818,CCC,2014J
1232,576439,EEE,2013J
1233,632195,DDD,2014B
1234,572739,BBB,2013J
1235,556892,BBB,2013B
1236,582550,CCC,2014J
1237,543010,FFF,2013B
1238,523331,BBB,2013J
1239,605269,FFF,2013J
1240,309258,DDD,2014B
1241,1449692,DDD,2013J
1242,371247,FFF,2013J
1243,504243,FFF,2013B
1244,651534,EEE,2014J
1245,252095,FFF,2013B
1246,609365,GGG,2014B
1247,582723,CCC,2014J
1248,594044,FFF,2013J
1249,425543,DDD,2013J
1250,2580626,BBB,2014J
1251,646459,CCC,2014J
1252,538251,DDD,2013B
1253,437303,FFF,2014B
1254,608319,BBB,2014J
1255,266558,CCC,2014B
1256,647348,FFF,2014J
1257,388432,BBB,2013J
1258,625578,BBB,2014B
1259,397414,BBB,2014J
1260,572431,CCC,2014J
1261,577824,BBB,2013J
1262,655919,CCC,2014J
1263,678016,BBB,2014J
1264,611331,GGG,2013J
1265,610385,BBB,2014J
1266,679498,FFF,2014J
1267,527039,GGG,2014J
1268,2437930,FFF,2014B
1269,494960,BBB,2013J
1270,619297,DDD,2014B
1271,526810,BBB,2013J
1272,332945,EEE,2014J
1273,342176,DDD,2013B
1274,306150,CCC,2014B
1275,633024,BBB,2014B
1276,559157,CCC,2014B
1277,2056486,FFF,2013J
1278,545896,BBB,2013B
1279,445686,FFF,2014J
1280,551891,BBB,2013B
1281,587275,GGG,2013J
1282,692482,BBB,2014J
1283,618590,CCC,2014B
1284,585222,CCC,2014J
1285,676809,DDD,2014J
1286,633771,DDD,2014B
1287,442432,FFF,2013J
1288,2034802,DDD,2013J
1289,689485,GGG,2014J
1290,611962,GGG,2014B
1291,682660,DDD,2014J
1292,632955,BBB,2014J
1293,592001,GGG,2014B
1294,519294,BBB,2013J
1295,606827,BBB,2013J
1296,628402,BBB,2014B
1297,425817,BBB,2013J
1298,504737,FFF,2013B
1299,311889,BBB,2014B
1300,412102,FFF,2013B
1301,1841850,EEE,2014J
1302,586876,DDD,2014B
1303,629862,EEE,2014J
1304,155484,BBB,2014J
1305,550866,FFF,2013B
1306,677349,CCC,2014J
1307,685565,FFF,2014J
1308,588008,GGG,2013J
1309,2537898,EEE,2013J
1310,627777,BBB,2014B
1311,597234,FFF,2014B
1312,580657,CCC,2014J
1313,648476,BBB,2014J
1314,693448,FFF,2014J
1315,648100,GGG,2014J
1316,2392824,BBB,2013J
1317,483158,GGG,2013J
1318,628341,BBB,2014B
1319,600991,FFF,2013J
1320,635017,GGG,2014B
1321,654677,FFF,2014J
1322,631913,FFF,2014B
1323,579105,DDD,2013J
1324,622038,FFF,2014B
1325,484174,CCC,2014B
1326,1522631,DDD,2013J
1327,165806,FFF,2013B
1328,586371,GGG,2014J
1329,556498,FFF,2013B
1330,642590,GGG,2014J
1331,595847,FFF,2013J
1332,641112,GGG,2014J
1333,589377,GGG,2013J
1334,447659,EEE,2014J
1335,2104819,FFF,2014J
1336,631560,DDD,2014B
1337,635506,GGG,2014B
1338,621017,GGG,2014B
1339,600077,EEE,2013J
1340,631293,DDD,2014J
1341,2550960,EEE,2014J
1342,471979,CCC,2014B
1343,547784,DDD,2013B
1344,613330,FFF,2014J
1345,515515,CCC,2014B
1346,590248,GGG,2013J
1347,1444520,FFF,2013B
1348,255878,FFF,2014B
1349,686286,BBB,2014J
1350,2387566,GGG,2013J
1351,394060,EEE,2013J
1352,74521,FFF,2014B
1353,505209,DDD,2013J
1354,572716,FFF,2014B
1355,560659,FFF,2013J
1356,597560,DDD,2013J
1357,547424,EEE,2013J
1358,360483,CCC,2014J
1359,591210,DDD,2013J
1360,142324,BBB,2014J
1361,587122,CCC,2014B
1362,357668,AAA,2013J
1363,584183,DDD,2013J
1364,565883,CCC,2014J
1365,697998,FFF,2014J
1366,688475,FFF,2014J
1367,525942,BBB,2013B
1368,616851,GGG,2014B
1369,573093,FFF,2013J
1370,271036,BBB,2013B
1371,678339,CCC,2014J
1372,650376,DDD,2014J
1373,689280,FFF,2014J
1374,279750,FFF,2013J
1375,634879,EEE,2014J
1376,598750,DDD,2014B
1377,365893,DDD,2014J
1378,477588,FFF,2014B
1379,606296,GGG,2014B
1380,2598961,EEE,2013J
1381,692850,CCC,2014J
1382,2373648,CCC,2014J
1383,594056,BBB,2013J
1384,688171,CCC,2014J
1385,541808,BBB,2013B
1386,607062,BBB,2013J
1387,607835,CCC,2014B
1388,543976,DDD,2014B
1389,696430,DDD,2014J
1390,682226,CCC,2014J
1391,588556,DDD,2013J
1392,697674,DDD,2014J
1393,198339,BBB,2013J
1394,605926,EEE,2013J
1395,649230,FFF,2014J
1396,542506,FFF,2013B
1397,435287,BBB,2014J
1398,296849,DDD,2013J
1399,2095379,BBB,2013J
1400,604741,FFF,2013J
1401,532578,FFF,2013B
1402,324236,BBB,2013J
1403,595499,BBB,2013J
1404,561932,BBB,2013J
1405,602097,FFF,2013J
1406,2383307,FFF,2014B
1407,475149,CCC,2014B
1408,590812,BBB,2014B
1409,691257,CCC,2014J
1410,564609,GGG,2013J
1411,590072,CCC,2014B
1412,575380,DDD,2014J
1413,2613331,CCC,2014B
1414,630301,DDD,2014B
1415,626778,FFF,2014B
1416,646579,BBB,2014J
1417,572281,DDD,2013J
1418,411642,BBB,2013J
1419,627252,BBB,2014B
1420,630606,EEE,2014B
1421,692547,BBB,2014J
1422,2690136,BBB,2014B
1423,2556345,DDD,2014J
1424,471925,BBB,2014B
1425,133322,FFF,2014B
1426,571732,BBB,2014B
1427,610393,DDD,2013J
1428,466807,FFF,2014J
1429,558921,BBB,2014B
1430,624631,DDD,2014J
1431,442910,BBB,2013J
1432,405995,BBB,2013B
1433,506550,FFF,2013J
1434,679897,DDD,2014J
1435,628099,DDD,2014B
1436,283783,DDD,2013B
1437,626172,DDD,2014B
1438,421712,CCC,2014B
1439,200863,BBB,2013B
1440,599108,BBB,2014J
1441,483582,GGG,2014B
1442,687975,DDD,2014J
1443,2174835,BBB,2013J
1444,604340,CCC,2014J
1445,630200,CCC,2014J
1446,505108,CCC,2014J
1447,610234,CCC,2014J
1448,621619,CCC,2014B
1449,696848,CCC,2014J
1450,445145,DDD,2014B
1451,1638548,EEE,2013J
1452,569953,EEE,2014J
1453,469281,EEE,2013J
1454,629739,FFF,2014B
1455,558284,FFF,2013J
1456,617804,BBB,2014J
1457,597787,FFF,2013J
1458,252863,BBB,2014J
1459,1432518,BBB,2014J
1460,648038,FFF,2014J
1461,307386,BBB,2014B
1462,616809,BBB,2014B
1463,568297,DDD,2014J
1464,636400,FFF,2014J
1465,590764,BBB,2014J
1466,2662742,EEE,2014B
1467,508227,DDD,2013J
1468,698359,CCC,2014J
1469,654925,EEE,2014J
1470,598074,EEE,2013J
1471,545944,FFF,2013B
1472,572395,FFF,2014B
1473,697114,FFF,2014J
1474,338878,BBB,2013J
1475,517175,BBB,2013B
1476,2634654,FFF,2014B
1477,651384,EEE,2014J
1478,690895,GGG,2014J
1479,655972,DDD,2014J
1480,369212,BBB,2013B
1481,396872,AAA,2013J
1482,481010,BBB,2013B
1483,629258,GGG,2014J
1484,634083,EEE,2014B
1485,380662,DDD,2013J
1486,540293,BBB,2013J
1487,344367,DDD,2013B
1488,682239,EEE,2014J
1489,235893,DDD,2014J
1490,331039,FFF,2013J
1491,629055,DDD,2014B
1492,480815,BBB,2013B
1493,645319,EEE,2014J
1494,599207,BBB,2014B
1495,265405,BBB,2013B
1496,572634,FFF,2013J
1497,504021,BBB,2013B
1498,622413,DDD,2014B
1499,520100,BBB,2013J
1500,582653,FFF,2014J
1501,559706,DDD,2013B
1502,623548,BBB,2014B
1503,629274,BBB,2014B
1504,2550054,DDD,2013J
1505,556354,DDD,2013B
1506,593671,FFF,2013J
1507,497130,BBB,2013J
1508,592496,BBB,2013J
1509,653210,EEE,2014J
1510,399863,CCC,2014B
1511,126450,EEE,2014J
1512,24213,DDD,2013B
1513,630538,GGG,2014B
1514,642838,CCC,2014J
1515,2604975,FFF,2014B
1516,695956,DDD,2014J
1517,581414,GGG,2013J
1518,382432,EEE,2014B
1519,570280,FFF,2014J
1520,522129,DDD,2014B
1521,600748,FFF,2013J
1522,501960,DDD,2013B
1523,392213,BBB,2013B
1524,561195,DDD,2013J
1525,2595968,DDD,2013J
1526,549401,EEE,2014B
1527,2355470,AAA,2014J
1528,2430070,DDD,2013J
1529,96729,FFF,2013B
1530,174468,FFF,2013J
1531,404708,BBB,2013J
1532,615249,CCC,2014B
1533,266915,EEE,2013J
1534,634292,FFF,2014B
1535,599456,BBB,2013J
1536,1801641,AAA,2013J
1537,539635,BBB,2014J
1538,638257,EEE,2014J
1539,689807,CCC,2014J
1540,634481,BBB,2014B
1541,80001,BBB,2014B
1542,549512,BBB,2013B
1543,2659650,FFF,2014B
1544,691787,GGG,2014J
1545,520002,BBB,2013J
1546,368306,EEE,2014B
1547,677278,GGG,2014J
1548,610650,CCC,2014J
1549,575941,FFF,2013J
1550,559950,DDD,2013B
1551,2336654,FFF,2014B
1552,543818,FFF,2013B
1553,2363168,BBB,2014J
1554,529073,CCC,2014B
1555,1515509,FFF,2013J
1556,480924,BBB,2014B
1557,559173,BBB,2013B
1558,2597027,BBB,2013B
1559,95746,FFF,2013J
1560,612842,FFF,2014J
1561,588146,DDD,2013J
1562,391937,GGG,2014B
1563,623864,DDD,2014J
1564,653711,DDD,2014J
1565,483666,CCC,2014B
1566,647346,BBB,2014J
1567,695919,EEE,2014J
1568,2418045,DDD,2013B
1569,617355,CCC,2014B
1570,626841,BBB,2014B
1571,514006,BBB,2014J
1572,605556,GGG,2014B
1573,684669,EEE,2014J
1574,631075,FFF,2014J
1575,504064,DDD,2013J
1576,51485,FFF,2013J
1577,572414,DDD,2014B
1578,2716795,DDD,2014J
1579,536503,FFF,2013B
1580,592791,EEE,2013J
1581,633219,FFF,2014B
1582,558018,FFF,2013B
1583,650666,EEE,2014J
1584,607696,FFF,2013J
1585,602767,BBB,2013J
1586,582920,DDD,2014B
1587,681751,GGG,2014J
1588,2149701,DDD,2013J
1589,585208,DDD,2013J
1590,589178,FFF,2013J
1591,643200,EEE,2014J
1592,698432,BBB,2014J
1593,603049,CCC,2014J
1594,389362,DDD,2013B
1595,1941248,BBB,2013J
1596,626179,DDD,2014J
1597,422697,CCC,2014J
1598,175490,CCC,2014B
1599,1942870,CCC,2014J
1600,1797614,BBB,2013B
1601,471654,DDD,2013B
1602,493443,BBB,2014J
1603,553280,DDD,2013J
1604,628712,GGG,2014B
1605,2016517,CCC,2014B
1606,546141,FFF,2013B
1607,409708,BBB,2014J
1608,685964,CCC,2014J
1609,571334,GGG,2013J
1610,123598,CCC,2014J
1611,690635,FFF,2014J
1612,599037,BBB,2013J
1613,26734,BBB,2014J
1614,625790,CCC,2014B
1615,627635,CCC,2014B
1616,2502882,CCC,2014J
1617,575009,DDD,2014J
1618,644252,GGG,2014J
1619,307932,DDD,2013J
1620,437565,BBB,2014B
1621,571962,FFF,2014B
1622,471434,BBB,2013J
1623,634536,FFF,2014B
1624,545658,BBB,2013B
1625,512861,DDD,2013B
1626,642834,BBB,2014J
1627,674748,BBB,2014J
1628,685128,FFF,2014J
1629,686476,EEE,2014J
1630,560554,CCC,2014J
1631,627821,GGG,2014B
1632,514365,BBB,2013B
1633,2488713,CCC,2014B
1634,560022,FFF,2013B
1635,2035574,BBB,2014J
1636,597515,GGG,2013J
1637,374192,EEE,2013J
1638,264842,BBB,2013J
1639,616407,EEE,2014B
1640,590882,EEE,2013J
1641,623240,BBB,2014B
1642,697474,DDD,2014J
1643,647937,DDD,2014J
1644,2173721,FFF,2013J
1645,561953,BBB,2014B
1646,501897,FFF,2014J
1647,607483,DDD,2014J
1648,2216442,DDD,2014J
1649,31269,DDD,2013J
1650,642550,BBB,2014J
1651,592689,FFF,2013J
1652,549283,DDD,2013B
1653,677606,DDD,2014J
1654,544071,EEE,2014J
1655,105125,FFF,2014J
1656,584184,FFF,2014B
1657,548087,FFF,2013B
1658,617287,BBB,2014B
1659,507115,DDD,2013J
1660,551299,FFF,2013J
1661,2452289,BBB,2013J
1662,447124,BBB,2014J
1663,554063,FFF,2014J
1664,595420,BBB,2013J
1665,539414,BBB,2013J
1666,567312,FFF,2013J
1667,423474,DDD,2013B
1668,533975,FFF,2013J
1669,602573,GGG,2013J
1670,197730,EEE,2013J
1671,653633,BBB,2014J
1672,381983,EEE,2014J
1673,646691,BBB,2014J
1674,632621,FFF,2014B
1675,600682,FFF,2013J
1676,608913,FFF,2013J
1677,429162,FFF,2013B
1678,412063,DDD,2013B
1679,562708,DDD,2014B
1680,647803,BBB,2014J
1681,368195,DDD,2014J
1682,591859,GGG,2013J
1683,506824,DDD,2014J
1684,613106,FFF,2014B
1685,372172,BBB,2013J
1686,523803,GGG,2013J
1687,307116,DDD,2014J
1688,2474436,DDD,2013J
1689,674323,BBB,2014J
1690,581745,CCC,2014B
1691,159947,FFF,2014J
1692,251916,FFF,2014J
1693,581234,EEE,2013J
1694,551276,BBB,2014J
1695,595877,BBB,2013J
1696,522690,DDD,2013J
1697,415548,BBB,2013B
1698,2108914,BBB,2014J
1699,505047,FFF,2013J
1700,575982,BBB,2013J
1701,119902,AAA,2014J
1702,620337,DDD,2014B
1703,606788,DDD,2013J
1704,557700,CCC,2014B
1705,647764,BBB,2014J
1706,625476,EEE,2014B
1707,696082,FFF,2014J
1708,619054,BBB,2014B
1709,515125,CCC,2014J
1710,648110,GGG,2014J
1711,2612483,BBB,2013B
1712,614556,BBB,2013J
1713,279883,CCC,2014J
1714,1038161,CCC,2014B
1715,413087,DDD,2014J
1716,616831,EEE,2014B
1717,121349,AAA,2014J
1718,537322,FFF,2014J
1719,558250,BBB,2013B
1720,277880,AAA,2013J
1721,2427845,FFF,2014J
1722,620356,FFF,2014B
1723,625476,CCC,2014B
1724,551440,DDD,2014J
1725,655852,FFF,2014J
1726,593431,GGG,2013J
1727,592256,BBB,2013J
1728,383600,AAA,2014J
1729,394024,GGG,2014B
1730,518771,FFF,2013B
1731,589828,FFF,2014J
1732,634472,BBB,2014B
1733,587911,CCC,2014B
1734,546958,BBB,2013B
1735,653942,DDD,2014J
1736,623002,CCC,2014J
1737,576672,FFF,2013J
1738,626644,FFF,2014B
1739,532413,FFF,2014B
1740,2485856,DDD,2014B
1741,410842,BBB,2013J
1742,500339,CCC,2014J
1743,2376512,CCC,2014J
1744,605145,FFF,2013J
1745,647879,DDD,2014J
1746,2139353,AAA,2013J
1747,677040,EEE,2014J
1748,695250,FFF,2014J
1749,651943,GGG,2014J
1750,573200,EEE,2013J
1751,606079,FFF,2013J
1752,606513,DDD,2013J
1753,589583,FFF,2013J
1754,2006894,DDD,2013B
1755,560870,DDD,2013J
1756,586324,GGG,2013J
1757,643191,GGG,2014J
1758,370008,BBB,2014B
1759,627160,EEE,2014B
1760,642066,CCC,2014J
1761,599837,DDD,2014J
1762,630264,FFF,2014B
1763,615487,GGG,2014B
1764,632800,EEE,2014B
1765,598503,BBB,2013J
1766,2622634,FFF,2014J
1767,1487084,EEE,2013J
1768,646952,DDD,2014J
1769,296813,DDD,2013J
1770,593733,EEE,2014B
1771,581283,DDD,2013J
1772,697352,DDD,2014J
1773,614571,GGG,2014B
1774,485853,BBB,2014J
1775,1600062,CCC,2014B
1776,409105,DDD,2013J
1777,545725,BBB,2013B
1778,604945,FFF,2013J
1779,591198,GGG,2013J
1780,627750,EEE,2014B
1781,412663,DDD,2014B
1782,518544,FFF,2013J
1783,2254252,FFF,2013B
1784,75728,CCC,2014B
1785,585383,CCC,2014B
1786,2631298,BBB,2014J
1787,586925,FFF,2013J
1788,648116,FFF,2014J
1789,572937,BBB,2013J
1790,365642,AAA,2013J
1791,165421,DDD,2013B
1792,576140,FFF,2014J
1793,618444,GGG,2014B
1794,624341,BBB,2014B
1795,636732,CCC,2014J
1796,532534,BBB,2013B
1797,633464,GGG,2014B
1798,549847,FFF,2014J
1799,2634946,BBB,2014B
1800,505855,EEE,2014B
1801,674495,BBB,2014J
1802,425218,FFF,2013J
1803,577000,GGG,2014B
1804,581305,BBB,2013J
1805,631925,FFF,2014B
1806,683188,GGG,2014J
1807,394218,CCC,2014J
1808,405471,BBB,2013B
1809,53709,FFF,2014B
1810,684180,AAA,2014J
1811,233957,BBB,2013J
1812,202489,DDD,2014J
1813,490081,EEE,2013J
1814,623332,DDD,2014B
1815,354173,FFF,2013B
1816,2552149,BBB,2014B
1817,241166,FFF,2013B
1818,424659,BBB,2014B
1819,695122,CCC,2014J
1820,524374,DDD,2013B
1821,467413,DDD,2013B
1822,578495,FFF,2014J
1823,595396,DDD,2013J
1824,614212,BBB,2014B
1825,432278,CCC,2014B
1826,533929,FFF,2013B
1827,680261,GGG,2014J
1828,566240,DDD,2014B
1829,373846,BBB,2014J
1830,619055,DDD,2014J
1831,688005,FFF,2014J
1832,206599,FFF,2013J
1833,253567,GGG,2013J
1834,628993,EEE,2014B
1835,550123,FFF,2013B
1836,676428,BBB,2014J
1837,529349,FFF,2013B
1838,624828,GGG,2014B
1839,592787,EEE,2013J
1840,652008,FFF,2014J
1841,299561,BBB,2013J
1842,684663,DDD,2014J
1843,433531,BBB,2013B
1844,592683,BBB,2013J
1845,685282,GGG,2014J
1846,688662,EEE,2014J
1847,134721,DDD,2014B
1848,591761,EEE,2014J
1849,576383,DDD,2013J
1850,597871,DDD,2013J
1851,641896,DDD,2014J
1852,681416,EEE,2014J
1853,532718,CCC,2014B
1854,677374,DDD,2014J
1855,604709,DDD,2014J
1856,584143,GGG,2013J
1857,1733160,DDD,2014J
1858,618663,FFF,2014J
1859,584514,EEE,2013J
1860,40857,FFF,2014J
1861,369119,EEE,2013J
1862,584442,GGG,2013J
1863,533134,FFF,2013B
1864,1957728,DDD,2013J
1865,2151019,EEE,2014J
1866,155511,FFF,2013B
1867,629654,EEE,2014B
1868,647565,DDD,2014J
1869,694361,CCC,2014J
1870,231339,CCC,2014B
1871,2591672,GGG,2013J
1872,537115,GGG,2014J
1873,642291,CCC,2014J
1874,999174,FFF,2013B
1875,295893,CCC,2014B
1876,586246,FFF,2013J
1877,525512,FFF,2013B
1878,265769,EEE,2013J
1879,2595204,CCC,2014J
1880,289180,FFF,2014B
1881,2638464,DDD,2014B
1882,696253,FFF,2014J
1883,695369,FFF,2014J
1884,606966,FFF,2013J
1885,654048,FFF,2014J
1886,2289847,DDD,2013J
1887,604174,FFF,2014B
1888,496085,DDD,2014B
1889,518363,CCC,2014B
1890,565851,DDD,2014B
1891,1753235,DDD,2013J
1892,615437,CCC,2014B
1893,2612069,DDD,2014J
1894,372234,CCC,2014J
1895,695613,BBB,2014J
1896,558029,DDD,2013J
1897,603503,CCC,2014J
1898,266331,BBB,2013J
1899,280054,BBB,2014J
1900,612638,FFF,2014B
1901,228272,DDD,2014B
1902,509036,BBB,2013J
1903,531097,EEE,2013J
1904,443731,DDD,2013J
1905,2357019,DDD,2014J
1906,336684,DDD,2013B
1907,324084,AAA,2013J
1908,611260,CCC,2014B
1909,625879,BBB,2014B
1910,517075,BBB,2014B
1911,627509,BBB,2014B
1912,564714,CCC,2014J
1913,632040,BBB,2014B
1914,558983,BBB,2013J
1915,111775,FFF,2013B
1916,685370,EEE,2014J
1917,2198952,DDD,2013J
1918,469614,CCC,2014J
1919,628954,BBB,2014B
1920,2654409,FFF,2013B
1921,606104,FFF,2013J
1922,1999952,FFF,2014B
1923,644883,BBB,2014J
1924,2502127,BBB,2014B
1925,533839,BBB,2013B
1926,447184,BBB,2014B
1927,406254,FFF,2013J
1928,560468,BBB,2013B
1929,603819,FFF,2013J
1930,606802,DDD,2014B
1931,594431,EEE,2013J
1932,412268,CCC,2014B
1933,591420,BBB,2013J
1934,652364,GGG,2014J
1935,53632,DDD,2014B
1936,574283,CCC,2014B
1937,507817,BBB,2014B
1938,631131,DDD,2014B
1939,696364,FFF,2014J
1940,617418,CCC,2014J
1941,575992,BBB,2013J
1942,633394,BBB,2014B
1943,80448,GGG,2013J
1944,617201,FFF,2014B
1945,625024,BBB,2014B
1946,79461,CCC,2014B
1947,595119,FFF,2013J
1948,606335,BBB,2014B
1949,576439,CCC,2014J
1950,545072,BBB,2013B
1951,574238,GGG,2013J
1952,594291,FFF,2013J
1953,686447,EEE,2014J
1954,614761,CCC,2014J
1955,631082,BBB,2014B
1956,626692,FFF,2014B
1957,681154,GGG,2014J
1958,2321898,DDD,2013B
1959,581047,EEE,2013J
1960,2091193,BBB,2014J
1961,475443,DDD,2014J
1962,2485655,CCC,2014J
1963,561452,BBB,2013B
1964,1954147,FFF,2013J
1965,631075,FFF,2014B
1966,622442,FFF,2014B
1967,396907,FFF,2014J
1968,605920,GGG,2013J
1969,553526,BBB,2013B
1970,548585,BBB,2013B
1971,579251,BBB,2014J
1972,622433,GGG,2014B
1973,579571,BBB,2013J
1974,573108,BBB,2014B
1975,485734,DDD,2013J
1976,568444,FFF,2013J
1977,2606098,AAA,2013J
1978,584078,FFF,2013J
1979,559680,DDD,2013J
1980,609307,BBB,2013J
1981,472911,GGG,2013J
1982,630825,EEE,2014B
1983,609708,DDD,2014B
1984,634037,DDD,2014J
1985,583293,DDD,2013J
1986,692384,BBB,2014J
1987,656634,CCC,2014J
1988,1532921,FFF,2013J
1989,620918,EEE,2014B
1990,571794,BBB,2013J
1991,2563095,FFF,2013J
1992,432968,DDD,2013J
1993,591608,BBB,2013J
1994,613227,GGG,2014B
1995,628180,BBB,2014B
1996,571186,EEE,2013J
1997,690240,DDD,2014J
1998,242390,BBB,2014B
1999,683783,BBB,2014J
2000,558610,DDD,2013J
2001,693197,FFF,2014J
2002,629710,DDD,2014B
2003,298696,AAA,2013J
2004,497084,BBB,2014J
2005,554283,DDD,2013J
2006,365239,DDD,2013J
2007,630497,BBB,2014B
2008,699126,FFF,2014J
2009,506533,GGG,2014B
2010,628527,CCC,2014B
2011,534998,BBB,2013J
2012,508637,DDD,2013J
2013,633634,EEE,2014B
2014,556853,BBB,2014B
2015,578282,BBB,2014B
2016,627636,EEE,2014B
2017,549087,BBB,2014B
2018,637401,EEE,2014J
2019,1359554,FFF,2013J
2020,569783,FFF,2014B
2021,547052,BBB,2013B
2022,653068,BBB,2014J
2023,648543,BBB,2014J
2024,685236,EEE,2014J
2025,315082,DDD,2013J
2026,598462,BBB,2013J
2027,644794,EEE,2014J
2028,519945,BBB,2013J
2029,2272630,BBB,2013J
2030,2216682,BBB,2014J
2031,648321,DDD,2014J
2032,511678,BBB,2013J
2033,572382,DDD,2013J
2034,1380308,DDD,2014J
2035,131695,CCC,2014B
2036,603220,FFF,2013J
2037,554374,BBB,2013B
2038,439669,CCC,2014B
2039,488195,BBB,2013J
2040,118474,GGG,2014B
2041,545048,FFF,2013B
2042,591566,EEE,2013J
2043,614265,CCC,2014B
2044,642790,FFF,2014J
2045,351336,AAA,2014J
2046,613616,GGG,2014B
2047,2637000,EEE,2014J
2048,558635,FFF,2013J
2049,681165,CCC,2014J
2050,644761,FFF,2014J
2051,652556,BBB,2014J
